 Poisoning,T45.69
" Poisoning by other fibrinolysis-affecting drugs, accidental (unintentional)",T45.691
" Poisoning by other fibrinolysis-affecting drugs, intentional self-harm",T45.692
" Poisoning by other fibrinolysis-affecting drugs, assault",T45.693
" Poisoning by other fibrinolysis-affecting drugs, undetermined",T45.694
 Adverse effect of other fibrinolysis-affecting drugs,T45.695
 Underdosing of other fibrinolysis-affecting drugs,T45.696
" Poisoning by, adverse effect of and underdosing of anticoagulant antagonists, vitamin K and other coagulants",T45.7
" Poisoning by, adverse effect of and underdosing of anticoagulant antagonists, vitamin K and other coagulants",T45.7X
" Poisoning by anticoagulant antagonists, vitamin K and other coagulants, accidental (unintentional)",T45.7X1
" Poisoning by anticoagulant antagonists, vitamin K and other coagulants, intentional self-harm",T45.7X2
" Poisoning by anticoagulant antagonists, vitamin K and other coagulants, assault",T45.7X3
" Poisoning by anticoagulant antagonists, vitamin K and other coagulants, undetermined",T45.7X4
" Adverse effect of anticoagulant antagonists, vitamin K and other coagulants",T45.7X5
" Underdosing of anticoagulant antagonist, vitamin K and other coagulants",T45.7X6
" Poisoning by, adverse effect of and underdosing of other primarily systemic and hematological agents",T45.8
" Poisoning by, adverse effect of and underdosing of other primarily systemic and hematological agents",T45.8X
" Poisoning by other primarily systemic and hematological agents, accidental (unintentional)",T45.8X1
" Poisoning by other primarily systemic and hematological agents, intentional self- harm",T45.8X2
" Poisoning by other primarily systemic and hematological agents, assault",T45.8X3
" Poisoning by other primarily systemic and hematological agents, undetermined",T45.8X4
 Adverse effect of other primarily systemic and hematological agents,T45.8X5
 Underdosing of other primarily systemic and hematological agents,T45.8X6
" Poisoning by, adverse effect of and underdosing of unspecified primarily systemic and hematological agent",T45.9
" Poisoning by unspecified primarily systemic and hematological agent, accidental (unintentional)",T45.91
" Poisoning by unspecified primarily systemic and hematological agent, intentional self-harm T45.93 Poisoning by unspecified primarily systemic and hematological agent, assault",T45.92
" Poisoning by unspecified primarily systemic and hematological agent, undetermined T45.95 Adverse effect of unspecified primarily systemic and hematological agent",T45.94
 Underdosing of unspecified primarily systemic and hematological agent,T45.96
" Poisoning by, adverse effect of and underdosing of agents primarily affecting the cardiovascular system",T46
" Poisoning by, adverse effect of and underdosing of cardiac-stimulant glycosides and drugs of similar action",T46.0
" Poisoning by, adverse effect of and underdosing of cardiac-stimulant glycosides and drugs of similar action",T46.0X
" Poisoning by cardiac-stimulant glycosides and drugs of similar action, accidental (unintentional)",T46.0X1
" Poisoning by cardiac-stimulant glycosides and drugs of similar action, intentional self-harm",T46.0X2
" Poisoning by cardiac-stimulant glycosides and drugs of similar action, assault",T46.0X3
" Poisoning by cardiac-stimulant glycosides and drugs of similar action, undetermined",T46.0X4
 Adverse effect of cardiac-stimulant glycosides and drugs of similar action,T46.0X5
 Underdosing of cardiac-stimulant glycosides and drugs of similar action,T46.0X6
" Poisoning by, adverse effect of and underdosing of calcium-channel blockers",T46.1
" Poisoning by, adverse effect of and underdosing of calcium-channel blockers T46.1X1 Poisoning by calcium-channel blockers, accidental (unintentional)",T46.1X
" Poisoning by calcium-channel blockers, intentional self-harm T46.1X3 Poisoning by calcium-channel blockers, assault",T46.1X2
" Poisoning by calcium-channel blockers, undetermined T46.1X5 Adverse effect of calcium-channel blockers",T46.1X4
 Underdosing of calcium-channel blockers,T46.1X6
" Poisoning by, adverse effect of and underdosing of other antidysrhythmic drugs, not elsewhere classified",T46.2
" Poisoning by other antidysrhythmic drugs, accidental (unintentional)",T46.2X1
" Poisoning by other antidysrhythmic drugs, intentional self-harm T46.2X3 Poisoning by other antidysrhythmic drugs, assault",T46.2X2
" Poisoning by other antidysrhythmic drugs, undetermined",T46.2X4
 Underdosing of other antidysrhythmic drugs,T46.2X6
" Poisoning by, adverse effect of and underdosing of coronary vasodilators",T46.3
" Poisoning by, adverse effect of and underdosing of coronary vasodilators T46.3X1 Poisoning by coronary vasodilators, accidental (unintentional)",T46.3X
" Poisoning by coronary vasodilators, intentional self-harm T46.3X3 Poisoning by coronary vasodilators, assault",T46.3X2
" Poisoning by coronary vasodilators, undetermined T46.3X5 Adverse effect of coronary vasodilators",T46.3X4
 Underdosing of coronary vasodilators,T46.3X6
" Poisoning by, adverse effect of and underdosing of angiotensin-converting-enzyme inhibitors",T46.4
" Poisoning by, adverse effect of and underdosing of angiotensin-converting-enzyme inhibitors T46.4X1 Poisoning by angiotensin-converting-enzyme inhibitors, accidental (unintentional)",T46.4X
" Poisoning by angiotensin-converting-enzyme inhibitors, intentional self-harm T46.4X3 Poisoning by angiotensin-converting-enzyme inhibitors, assault",T46.4X2
" Poisoning by angiotensin-converting-enzyme inhibitors, undetermined T46.4X5 Adverse effect of angiotensin-converting-enzyme inhibitors",T46.4X4
" Underdosing of angiotensin-converting-enzyme inhibitors T46.5 Poisoning by, adverse effect of and underdosing of other antihypertensive drugs",T46.4X6
" Poisoning by, adverse effect of and underdosing of other antihypertensive drugs T46.5X1 Poisoning by other antihypertensive drugs, accidental (unintentional)",T46.5X
" Poisoning by other antihypertensive drugs, intentional self-harm T46.5X3 Poisoning by other antihypertensive drugs, assault",T46.5X2
" Poisoning by other antihypertensive drugs, undetermined T46.5X5 Adverse effect of other antihypertensive drugs",T46.5X4
 Underdosing of other antihypertensive drugs,T46.5X6
" Poisoning by, adverse effect of and underdosing of antihyperlipidemic and antiarteriosclerotic drugs",T46.6
" Poisoning by, adverse effect of and underdosing of antihyperlipidemic and antiarteriosclerotic drugs",T46.6X
" Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, accidental (unintentional)",T46.6X1
" Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, intentional self- harm",T46.6X2
" Poisoning by antihyperlipidemic and antiarteriosclerotic drugs, undetermined",T46.6X4
 Adverse effect of antihyperlipidemic and antiarteriosclerotic drugs,T46.6X5
 Underdosing of antihyperlipidemic and antiarteriosclerotic drugs,T46.6X6
" Poisoning by, adverse effect of and underdosing of peripheral vasodilators",T46.7
" Poisoning by, adverse effect of and underdosing of peripheral vasodilators T46.7X1 Poisoning by peripheral vasodilators, accidental (unintentional)",T46.7X
" Poisoning by peripheral vasodilators, intentional self-harm T46.7X3 Poisoning by peripheral vasodilators, assault",T46.7X2
" Poisoning by peripheral vasodilators, undetermined T46.7X5 Adverse effect of peripheral vasodilators",T46.7X4
 Underdosing of peripheral vasodilators,T46.7X6
" Poisoning by, adverse effect of and underdosing of antivaricose drugs, including sclerosing agents",T46.8
 Poisoning agents,T46.8X
" Poisoning by antivaricose drugs, including sclerosing agents, accidental (unintentional)",T46.8X1
" Poisoning by antivaricose drugs, including sclerosing agents, intentional self-harm",T46.8X2
" Poisoning by antivaricose drugs, including sclerosing agents, assault",T46.8X3
" Poisoning by antivaricose drugs, including sclerosing agents, undetermined",T46.8X4
" Adverse effect of antivaricose drugs, including sclerosing agents",T46.8X5
" Underdosing of antivaricose drugs, including sclerosing agents",T46.8X6
" Poisoning by, adverse effect of and underdosing of other and unspecified agents primarily affecting the cardiovascular system",T46.9
" Poisoning by, adverse effect of and underdosing of unspecified agents primarily affecting the cardiovascular system",T46.90
" Poisoning by unspecified agents primarily affecting the cardiovascular system, accidental (unintentional)",T46.901
" Poisoning by unspecified agents primarily affecting the cardiovascular system, intentional self-harm",T46.902
" Poisoning by unspecified agents primarily affecting the cardiovascular system, assault",T46.903
" Poisoning by unspecified agents primarily affecting the cardiovascular system, undetermined",T46.904
 Adverse effect of unspecified agents primarily affecting the cardiovascular system,T46.905
 Underdosing of unspecified agents primarily affecting the cardiovascular system,T46.906
" Poisoning by, adverse effect of and underdosing of other agents primarily affecting the cardiovascular system",T46.99
" Poisoning by other agents primarily affecting the cardiovascular system, accidental (unintentional)",T46.991
" Poisoning by other agents primarily affecting the cardiovascular system, assault",T46.993
" Poisoning by other agents primarily affecting the cardiovascular system, undetermined",T46.994
 Adverse effect of other agents primarily affecting the cardiovascular system,T46.995
 Underdosing of other agents primarily affecting the cardiovascular system,T46.996
" Poisoning by, adverse effect of and underdosing of agents primarily affecting the gastrointestinal system",T47
" Poisoning by, adverse effect of and underdosing of histamine H2-receptor blockers",T47.0
" Poisoning by, adverse effect of and underdosing of histamine H2-receptor blockers",T47.0X
" Poisoning by histamine H2-receptor blockers, accidental (unintentional)",T47.0X1
" Poisoning by histamine H2-receptor blockers, intentional self-harm T47.0X3 Poisoning by histamine H2-receptor blockers, assault",T47.0X2
" Poisoning by histamine H2-receptor blockers, undetermined T47.0X5 Adverse effect of histamine H2-receptor blockers",T47.0X4
 Underdosing of histamine H2-receptor blockers,T47.0X6
" Poisoning by, adverse effect of and underdosing of other antacids and anti-gastric-secretion drugs",T47.1
 Poisoning drugs,T47.1X
" Poisoning by other antacids and anti-gastric-secretion drugs, accidental (unintentional)",T47.1X1
" Poisoning by other antacids and anti-gastric-secretion drugs, intentional self-harm",T47.1X2
" Poisoning by other antacids and anti-gastric-secretion drugs, assault",T47.1X3
" Poisoning by other antacids and anti-gastric-secretion drugs, undetermined",T47.1X4
 Adverse effect of other antacids and anti-gastric-secretion drugs,T47.1X5
 Underdosing of other antacids and anti-gastric-secretion drugs,T47.1X6
" Poisoning by, adverse effect of and underdosing of stimulant laxatives",T47.2
" Poisoning by, adverse effect of and underdosing of stimulant laxatives T47.2X1 Poisoning by stimulant laxatives, accidental (unintentional)",T47.2X
" Poisoning by stimulant laxatives, intentional self-harm T47.2X3 Poisoning by stimulant laxatives, assault",T47.2X2
" Poisoning by stimulant laxatives, undetermined T47.2X5 Adverse effect of stimulant laxatives",T47.2X4
 Underdosing of stimulant laxatives,T47.2X6
" Poisoning by, adverse effect of and underdosing of saline and osmotic laxatives",T47.3
 Poisoning by and adverse effect of saline and osmotic laxatives,T47.3X
" Poisoning by saline and osmotic laxatives, intentional self-harm",T47.3X2
" Poisoning by saline and osmotic laxatives, assault",T47.3X3
" Poisoning by saline and osmotic laxatives, undetermined",T47.3X4
 Adverse effect of saline and osmotic laxatives,T47.3X5
 Underdosing of saline and osmotic laxatives,T47.3X6
" Poisoning by, adverse effect of and underdosing of other laxatives",T47.4
" Poisoning by, adverse effect of and underdosing of other laxatives T47.4X1 Poisoning by other laxatives, accidental (unintentional)",T47.4X
" Poisoning by other laxatives, intentional self-harm T47.4X3 Poisoning by other laxatives, assault",T47.4X2
" Poisoning by other laxatives, undetermined T47.4X5 Adverse effect of other laxatives",T47.4X4
 Underdosing of other laxatives,T47.4X6
" Poisoning by, adverse effect of and underdosing of digestants",T47.5
" Poisoning by, adverse effect of and underdosing of digestants T47.5X1 Poisoning by digestants, accidental (unintentional)",T47.5X
" Poisoning by digestants, intentional self-harm T47.5X3 Poisoning by digestants, assault",T47.5X2
" Poisoning by digestants, undetermined T47.5X5 Adverse effect of digestants",T47.5X4
 Underdosing of digestants,T47.5X6
" Poisoning by, adverse effect of and underdosing of antidiarrheal drugs",T47.6
" Poisoning by, adverse effect of and underdosing of antidiarrheal drugs T47.6X1 Poisoning by antidiarrheal drugs, accidental (unintentional)",T47.6X
" Poisoning by antidiarrheal drugs, intentional self-harm T47.6X3 Poisoning by antidiarrheal drugs, assault",T47.6X2
" Poisoning by antidiarrheal drugs, undetermined T47.6X5 Adverse effect of antidiarrheal drugs",T47.6X4
" Underdosing of antidiarrheal drugs T47.7 Poisoning by, adverse effect of and underdosing of emetics",T47.6X6
